timestamp,value,usdt,sol,price
1705215600000,1007.910587,997.632582,0.10457880,98.280000
1705219200000,1007.814027,992.627582,0.15558288,97.610000
1705222800000,1007.859146,992.627582,0.15558288,97.900000
1705226400000,1007.756461,992.627582,0.15558288,97.240000
1705230000000,1007.657145,987.622582,0.20709699,96.740000
1705233600000,1007.597087,987.622582,0.20709699,96.450000
1705237200000,1007.872526,987.622582,0.20709699,97.780000
1705240800000,1007.926371,987.622582,0.20709699,98.040000
1705244400000,1008.206058,1008.206058,0.00000000,99.490000
1705248000000,1008.206058,1008.206058,0.00000000,101.560000
1705251600000,1008.182651,1003.201058,0.04950405,100.630000
1705255200000,1008.050870,993.191058,0.14984180,99.170000
1705258800000,1007.416323,978.176058,0.30414255,96.140000
1705262400000,1007.471069,978.176058,0.30414255,96.320000
1705266000000,1007.756963,978.176058,0.30414255,97.260000
1705269600000,1007.544439,973.171058,0.35557444,96.670000
1705273200000,1006.278395,958.156058,0.51297663,93.810000
1705276800000,1007.263310,958.156058,0.51297663,95.730000
1705280400000,1007.258181,958.156058,0.51297663,95.720000
1705284000000,1007.740379,958.156058,0.51297663,96.660000
1705287600000,1007.327157,953.151058,0.56492283,95.900000
1705291200000,1007.496634,953.151058,0.56492283,96.200000
1705294800000,1007.378000,953.151058,0.56492283,95.990000
1705298400000,1007.248068,953.151058,0.56492283,95.760000
1705302000000,1007.152031,953.151058,0.56492283,95.590000
1705305600000,1006.760922,948.146058,0.61738850,94.940000
1705309200000,1007.199268,948.146058,0.61738850,95.650000
1705312800000,1007.069616,948.146058,0.61738850,95.440000
1705316400000,1007.119007,948.146058,0.61738850,95.520000
1705320000000,1006.790600,943.141058,0.66985416,95.020000
1705323600000,1007.112130,943.141058,0.66985416,95.500000
1705327200000,1005.715594,933.131058,0.77531015,93.620000
1705330800000,1005.630310,933.131058,0.77531015,93.510000
1705334400000,1006.359102,933.131058,0.77531015,94.450000
1705338000000,1006.963843,933.131058,0.77531015,95.230000
1705341600000,1007.250708,933.131058,0.77531015,95.600000
1705345200000,1007.568585,933.131058,0.77531015,96.010000
1705348800000,1006.996538,928.126058,0.82777581,95.280000
1705352400000,1006.392261,928.126058,0.82777581,94.550000
1705356000000,1006.098036,923.121058,0.88076614,94.210000
1705359600000,1006.230151,923.121058,0.88076614,94.360000
1705363200000,1006.696957,923.121058,0.88076614,94.890000
1705366800000,1007.269455,923.121058,0.88076614,95.540000
1705370400000,1007.207801,923.121058,0.88076614,95.470000
1705374000000,1007.841953,923.121058,0.88076614,96.190000
1705377600000,1007.463436,918.116058,0.93293702,95.770000
1705381200000,1007.174226,918.116058,0.93293702,95.460000
1705384800000,1007.500754,918.116058,0.93293702,95.810000
1705388400000,1009.200817,1009.200817,0.00000000,97.730000
1705392000000,1009.200817,1009.200817,0.00000000,97.710000
1705395600000,1009.200817,1009.200817,0.00000000,97.420000
1705399200000,1009.200817,1009.200817,0.00000000,96.840000
1705402800000,1009.190792,1004.195817,0.05165434,96.700000
1705406400000,1009.211970,1004.195817,0.05165434,97.110000
1705410000000,1009.100185,999.190817,0.10330868,95.920000
1705413600000,1009.114649,999.190817,0.10330868,96.060000
1705417200000,1009.237586,999.190817,0.10330868,97.250000
1705420800000,1009.223123,999.190817,0.10330868,97.110000
1705424400000,1009.214858,999.190817,0.10330868,97.030000
1705428000000,1009.161443,994.185817,0.15496302,96.640000
1705431600000,1009.183138,994.185817,0.15496302,96.780000
1705435200000,1009.240474,994.185817,0.15496302,97.150000
1705438800000,1009.427979,994.185817,0.15496302,98.360000
1705442400000,1009.393888,994.185817,0.15496302,98.140000
1705446000000,1009.298817,989.180817,0.20610593,97.610000
1705449600000,1009.494617,989.180817,0.20610593,98.560000
1705453200000,1009.641082,1009.641082,0.00000000,99.370000
1705456800000,1009.641082,1009.641082,0.00000000,100.650000
